,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000074966,20.86127209,36.84224634,24.69658646,37.25907969,667.143568,617.4104817,441.7804115,409.9378598
ENSG00000075035,0,0,2.19525213,2.630052684,2.522281921,3.568846715,5.970005561,2.240097594
ENSG00000075043,128.4615176,123.4454488,85.61483308,79.77826476,161.4260429,210.5619562,286.5602669,247.5307842
ENSG00000075073,5.489808444,4.784707317,2.19525213,2.19171057,8.827986722,3.568846715,5.970005561,5.600243986
ENSG00000075089,618.1524309,592.8252366,855.0507047,796.9059633,711.2835016,706.6316495,662.6706173,651.8683999
ENSG00000075131,230.5719547,282.7762024,521.3723809,422.1234558,158.903761,160.5981022,340.290317,278.8921505
ENSG00000075142,321.7027748,311.0059756,533.4462676,605.7888016,1698.756873,1852.231445,1570.111463,1573.66856
ENSG00000075151,3982.307046,3943.0773,3531.611864,3239.348223,2954.85327,2730.167737,2077.561935,2474.187793
ENSG00000075188,288.7639242,278.9484366,376.4857403,369.5224021,794.518805,827.9724378,943.2608787,807.5551827
ENSG00000075213,0,0.478470732,0.548813033,1.315026342,645.7041717,753.0266568,964.1558981,985.6429415
ENSG00000075218,579.7237717,616.7487732,518.0795027,478.2312464,1229.612436,1081.360555,874.6058147,935.2407456
ENSG00000075223,2288.701141,2386.133539,1949.932705,1462.747635,292.5847028,296.2142773,229.8452141,260.9713697
ENSG00000075234,494.6317408,501.9157976,569.6679278,639.5411444,465.3610143,403.2796788,594.0155533,512.9823491
ENSG00000075239,4237.583138,4046.905449,5574.842785,5345.143739,624.2647753,499.6385401,480.5854477,640.667912
ENSG00000075240,400.2070356,364.1162268,274.9553293,309.0311904,205.5659765,256.9569635,307.4552864,303.533224
ENSG00000075275,713.1261169,677.5145561,969.2038155,836.3567536,624.2647753,820.8347444,549.2405116,490.5813731
ENSG00000075290,4.9408276,9.090943902,2.744065163,5.698447483,7.566845762,0,8.955008342,10.08043917
ENSG00000075292,2861.288161,3025.370437,3405.93368,2754.980187,1012.696191,1006.414774,862.6658036,828.8361099
ENSG00000075303,535.8053042,536.844161,718.3962596,573.7898273,287.5401389,260.5258102,268.6502503,268.8117113
ENSG00000075336,1583.809736,1629.192841,1433.499641,1230.426314,1407.433312,1441.814073,1564.141457,1426.942168
ENSG00000075340,8.783693511,14.83259268,26.34302556,28.93057953,760.467999,688.787416,704.4606562,827.7160611
ENSG00000075391,324.4476791,343.0635146,335.3247629,283.1690057,620.4813525,492.5008466,534.3154977,519.7026419
ENSG00000075399,105.4043221,134.4502756,100.432785,101.2570283,35.31194689,17.84423357,53.73005005,44.80195189
ENSG00000075407,2702.632697,2812.929432,2592.043953,2088.261831,1886.666877,1556.017168,1567.12646,1605.029926
ENSG00000075413,2525.311884,2491.875571,2536.613836,2245.62665,2988.904076,2323.319211,1907.416777,2013.847737
ENSG00000075415,3845.610815,3976.570251,4430.018799,5243.448368,6281.743123,6331.134072,6477.456034,6059.463993
ENSG00000075420,1110.039267,1186.128944,1061.404405,837.6717799,8542.968865,8215.485137,6217.760792,6429.080096
ENSG00000075426,964.0103629,1015.314893,428.0741654,478.2312464,1726.501975,1805.836438,1385.04129,1353.018947
ENSG00000075429,2.195923378,0,0.548813033,0,0,0,0,0
ENSG00000075461,231.6699164,190.909822,21.40370827,33.31400067,13.87255056,14.27538686,8.955008342,12.32053677
ENSG00000075539,2041.11078,2269.38668,1182.143272,974.4345195,3838.913083,3411.817459,2247.707094,2242.337692
ENSG00000075568,2356.774765,2531.110171,1992.740121,1787.997483,4598.119941,4014.952554,2892.467694,3146.217071
ENSG00000075618,362.3273573,345.934339,88.35889824,136.7627396,2949.808706,3404.679766,2179.05203,2123.612519
ENSG00000075624,26925.86348,27094.36212,23754.8233,25930.5661,45317.83927,49107.3308,44748.17668,43756.94636
ENSG00000075643,652.1892432,656.9403146,933.5309684,906.929834,818.4804832,735.1824232,886.5458258,861.317525
ENSG00000075651,0,0.956941463,9.878634586,12.27357919,585.1694056,553.1712408,552.2255144,602.5862529
ENSG00000075673,3.293885067,2.392353659,13.72032581,12.27357919,5.044563841,7.13769343,2.985002781,4.480195189
ENSG00000075702,585.762561,560.7676976,461.0029473,440.9721667,302.6738305,274.801197,322.3803003,284.4923945
ENSG00000075711,3660.05529,3513.410583,3735.2215,2928.563664,1894.233722,1506.053314,1465.636365,1663.272464
ENSG00000075785,10652.97329,9725.874563,9898.391855,10221.26142,4367.331145,4214.80797,3573.048328,4630.281727
ENSG00000075790,29.09598476,35.40683415,31.28234286,19.28705302,45.40107457,49.96385401,38.80503615,24.64107354
ENSG00000075826,257.472016,236.3645415,104.8232892,157.3648189,54.22906129,35.68846715,29.85002781,63.84278144
ENSG00000075856,1575.026043,1623.451193,1513.077531,1484.226398,213.1328223,135.6161752,199.9951863,232.9701498
ENSG00000075886,1308.770333,1304.311215,286.480403,260.3752157,18.9171144,10.70654014,8.955008342,21.28092715
ENSG00000075891,8.234712667,8.612473171,6.036943358,3.945079026,12.6114096,17.84423357,59.70005561,67.20292783
ENSG00000075914,527.5705915,504.786622,528.5069503,631.6509863,281.2344341,260.5258102,325.3653031,350.5752735
ENSG00000075945,429.3030204,450.2409585,573.509619,554.9411164,119.8083912,146.3227153,80.59507508,143.366246
ENSG00000075975,158.655464,176.0772293,225.5621564,209.5275305,556.1631635,610.2727882,543.2705061,459.2200068
ENSG00000076003,1268.694732,1379.90959,2060.244124,1599.948716,1203.128476,1381.143679,1432.801335,1416.861728
ENSG00000076043,1564.046426,1617.231073,1687.600075,1396.119633,2087.188289,2048.518014,1871.596743,2017.207884
ENSG00000076053,1221.482379,1244.023902,1025.182745,1036.240758,1083.320085,977.8639998,623.8655811,724.6715717
ENSG00000076067,499.0235876,496.6526195,435.2087348,433.5203508,799.5633688,763.733197,1059.675987,1162.610651
ENSG00000076108,4048.733728,4102.408054,2831.326435,2525.288919,1913.150837,1727.32181,1626.826515,1691.273684
ENSG00000076201,1142.978118,1111.48751,790.8395799,936.7370977,378.3422881,381.8665985,417.9003893,408.817811
ENSG00000076242,1174.819007,1245.459315,2026.766529,1699.452376,848.7478663,881.5051385,996.9909287,1071.886699
ENSG00000076248,876.1734277,920.0992171,1441.731837,1524.115531,466.6221553,449.6746861,662.6706173,644.0280584
ENSG00000076258,53.25114191,71.77060976,68.05281604,63.55960654,55.49020225,57.10154744,71.64006673,59.36258625
ENSG00000076321,694.4607682,765.5531707,738.1535288,603.1587489,319.0686629,274.801197,373.1253476,366.2559567
ENSG00000076344,25.25311884,19.6173,16.46439098,17.53368456,27.74510113,60.67039415,53.73005005,60.48263505
ENSG00000076351,316.2129664,303.3504439,360.0213494,419.055061,102.1524178,71.3769343,89.55008342,136.6459533
ENSG00000076356,26.90006138,24.88047805,27.44065163,37.69742181,634.353903,603.1350948,385.0653587,400.9774694
ENSG00000076382,1537.146364,1461.728085,1423.621006,1246.644972,2014.042114,1987.84762,2023.831885,2007.127444
ENSG00000076513,1299.98664,1159.813054,862.1852741,793.8375685,3585.42375,2901.472379,2113.381969,2245.697838
ENSG00000076554,6942.96074,6892.849361,5081.459868,4047.212739,2620.650915,2555.294248,1176.091096,1179.411383
ENSG00000076555,251.9822076,253.5894878,342.4593323,311.222901,258.5338969,306.9208175,250.7402336,291.2126873
ENSG00000076604,2220.078535,2154.075234,1962.006591,2232.038045,519.5900756,517.4827736,734.310684,646.2681559
ENSG00000076641,454.5561392,430.1451878,295.8102245,272.2104528,1867.749762,1438.245226,1002.960934,1030.444893
ENSG00000076650,445.2234648,428.7097756,442.3433042,433.9586929,194.2157079,217.6996496,235.8152197,219.5295642
ENSG00000076685,1065.571819,1124.40622,1902.185971,1432.940371,577.6025598,542.4647006,546.2555089,520.8226907
ENSG00000076706,11.52859773,22.00965366,6.036943358,8.766842281,2388.600979,2269.786511,2859.632664,2682.516869
ENSG00000076716,186.1045063,216.7472415,204.7072611,195.5005829,151.3369152,132.0473284,80.59507508,119.8452213
ENSG00000076770,385.9335336,360.7669317,738.7023418,643.4862234,185.3877212,210.5619562,214.9202002,226.249857
ENSG00000076826,838.2937495,847.3716659,491.7364772,533.4623528,307.7183943,324.765051,313.425292,247.5307842
ENSG00000076864,188.8494105,217.7041829,167.936788,224.8695045,116.0249683,139.1850219,98.50509176,80.64351339
ENSG00000076924,996.9492135,984.6927659,848.4649483,1023.090494,667.143568,802.9905108,919.3808564,1009.163966
ENSG00000076928,426.5581161,404.786239,368.8023579,398.4529817,783.1685363,735.1824232,820.8757647,784.034158
ENSG00000076944,412.833595,366.5085805,138.8496972,187.1720827,153.8591972,185.5800292,220.8902058,206.0889787
ENSG00000076984,667.5607069,633.0167781,528.5069503,568.0913798,609.1310838,674.5120291,665.6556201,641.7879608
ENSG00000077044,813.0406306,675.6006732,425.3301002,453.684088,464.0998734,513.9139269,707.445659,603.7063017
ENSG00000077063,45.01642924,44.01930732,62.01587268,41.64250083,310.2406762,249.81927,274.6202558,246.4107354
ENSG00000077092,583.0176568,520.5761561,182.2059268,149.4746609,3410.125157,2762.287357,1504.441401,1431.422363
ENSG00000077097,4751.97819,4707.195059,5180.246214,4119.539188,5449.390089,4753.703824,4104.378823,4299.867332
ENSG00000077147,5737.947786,5733.514778,6407.940968,5641.024666,8850.687259,7858.600466,5674.490286,5531.921009
ENSG00000077150,1066.1208,1059.812671,1080.064048,956.4624929,1287.62492,1506.053314,1268.626182,1357.499142
ENSG00000077152,959.6185161,935.8887512,1181.045646,1115.142338,500.6729612,528.1893138,674.6106284,721.3114254
ENSG00000077157,650.5423007,613.8779488,548.8130326,517.6820367,182.8654392,142.7538686,188.0551752,155.6867828
ENSG00000077232,2662.557096,2578.957244,3703.939157,3052.17614,10509.08762,9803.621925,8056.522505,8138.27456
ENSG00000077235,4099.788946,4275.135988,4144.636022,3903.874868,1013.957332,849.3855181,904.4558425,1043.885479
ENSG00000077238,98.816552,98.0865,176.7177965,159.9948716,645.7041717,699.4939561,767.1457146,704.5106934
ENSG00000077254,1770.463223,1918.189163,1902.734784,1450.912398,2346.983327,2052.086861,1617.871507,1668.872708
ENSG00000077264,116.9329199,125.8378024,92.20058947,94.68189663,221.960809,160.5981022,259.6952419,288.9725897
ENSG00000077274,24.15515716,32.53600976,3.292878195,7.013473825,10.08912768,14.27538686,5.970005561,11.20048797
ENSG00000077279,1.097961689,1.435412195,1.097626065,0.876684228,0,0,2.985002781,0
ENSG00000077312,637.9157413,621.5334805,707.419999,822.7681481,1411.216735,1338.317518,1319.371229,1421.341924
ENSG00000077327,2.195923378,0.956941463,3.292878195,0.438342114,2.522281921,3.568846715,0,2.240097594
ENSG00000077348,76.30833738,98.0865,96.0422807,110.0238706,321.5909449,310.4896642,510.4354755,481.6209828
ENSG00000077380,1295.045812,1338.282637,1283.673683,1173.441839,2933.413874,2590.982715,2543.222369,2468.587549
ENSG00000077420,0.548980844,1.913882927,3.841691228,0,0,0,0,0
ENSG00000077454,295.3516943,263.1589024,147.6307058,182.7886616,92.0632901,146.3227153,59.70005561,88.48385497
ENSG00000077458,1029.888064,1000.003829,879.7472912,727.6479093,591.4751104,603.1350948,414.9153865,467.0603484
ENSG00000077463,182.2616404,159.8092244,215.1347088,273.5254792,131.1586599,178.4423357,268.6502503,265.4515649
ENSG00000077514,554.4706529,576.078761,705.7735599,538.7224582,1083.320085,1124.186715,1271.611185,1144.689871
ENSG00000077522,3.293885067,7.177060976,8.232195488,4.383421141,11.35026864,10.70654014,8.955008342,14.56063436
ENSG00000077549,2479.746474,2391.875188,2589.848701,2520.467156,3852.785634,3943.57562,3567.078323,3628.958103
ENSG00000077585,877.2713894,719.1415098,581.1930015,750.4416993,181.6042983,189.1488759,107.4601001,117.6051237
ENSG00000077616,383.7376103,333.9725707,76.28501152,52.16271157,126.114096,117.7719416,137.3101279,137.766002
ENSG00000077684,291.5088284,287.082439,427.5253524,481.7379833,337.9857774,331.9027445,420.8853921,421.1383477
ENSG00000077713,0,0,1.646439098,0.876684228,643.1818897,688.787416,483.5704505,486.101178
ENSG00000077721,1710.07533,1801.442305,2178.238926,2043.550936,1551.203381,1459.658306,1429.816332,1583.748999
ENSG00000077782,209.1617017,185.6466439,170.6808531,236.7047416,1457.87895,1552.448321,1253.701168,1176.051237
ENSG00000077800,0,0,0.548813033,0.876684228,2.522281921,0,0,0
ENSG00000077935,0.548980844,0,3.292878195,2.19171057,32.78966497,10.70654014,20.89501946,25.76112233
ENSG00000077942,4.391846756,2.87082439,2.744065163,3.068394798,1171.599952,1131.324409,731.3256812,773.9537188
ENSG00000077943,1.646942533,2.392353659,12.07388672,4.821763255,20.17825536,21.41308029,8.955008342,13.44058557
ENSG00000077984,0,1.435412195,2.19525213,5.698447483,70.62389377,64.23924087,89.55008342,89.60390377
ENSG00000078018,1531.107575,1511.010571,1391.241038,1132.237681,50.44563841,46.39500729,119.4001112,137.766002
ENSG00000078043,3890.627245,3830.158207,1442.829463,1183.96205,1276.274652,1213.407883,450.7354199,453.6197628
ENSG00000078053,0.548980844,0,1.097626065,0.438342114,123.5918141,121.3407883,205.9651919,207.2090275
ENSG00000078061,744.9670059,832.5390732,824.3171749,985.8314145,963.5116936,1038.534394,1155.196076,1161.490603
ENSG00000078070,2906.853571,2765.082359,2499.29455,2449.894075,355.6417508,346.1781313,411.9303837,424.4984941
ENSG00000078081,9.332674356,9.569414634,20.85489524,19.28705302,872.7095445,831.5412845,608.9405672,888.1986961
ENSG00000078098,1.646942533,1.435412195,1.646439098,1.753368456,0,0,0,0
ENSG00000078114,2360.617631,2259.338795,1202.449354,1116.019022,775.6016906,685.2185692,447.7504171,449.1395677
ENSG00000078124,1072.159589,1125.841632,993.3515889,902.5464128,3987.727716,3447.505926,1707.421591,1867.121345
ENSG00000078140,3533.240715,3402.405373,4001.944633,3593.528651,1156.466261,885.0739853,973.1109065,922.9202088
ENSG00000078142,938.2082632,952.1567561,1032.317314,893.7795705,1558.770227,1445.382919,916.3958536,813.1554267
ENSG00000078177,479.809258,529.1886293,645.9529393,513.2986156,1406.172171,1356.161752,1011.915943,1022.604552
ENSG00000078237,260.2169203,302.3935024,185.498805,178.4052404,119.8083912,96.3588613,98.50509176,108.6447333
ENSG00000078246,911.3082018,885.1708537,791.937206,701.7857246,930.7220287,888.642832,674.6106284,767.233426
ENSG00000078269,149.3227897,149.2828683,132.8127539,108.2705022,4609.47021,3647.361342,2596.952419,2487.628378
ENSG00000078295,0.548980844,0,1.097626065,1.315026342,1.26114096,0,0,4.480195189
ENSG00000078304,3301.570799,3271.304393,3734.123873,3326.578304,3715.321269,3269.063591,2898.4377,3016.291411
ENSG00000078328,1.097961689,0,1.646439098,0,11.35026864,10.70654014,20.89501946,15.68068316
ENSG00000078369,13484.61648,13528.28147,11618.3719,11349.99236,10279.55997,9507.407648,7668.472143,7748.497579
ENSG00000078399,15.92044449,21.0527122,20.3060822,14.46528976,621.7424934,406.8485255,516.405481,448.0195189
ENSG00000078401,4.391846756,5.263178049,1.097626065,3.068394798,98.3689949,124.909635,116.4151084,94.08409896
ENSG00000078403,1156.153658,1104.78892,1123.420278,908.6832024,795.7799459,770.8708904,701.4756534,795.234646
ENSG00000078487,69.72056725,88.03861463,120.1900541,106.5171337,51.70677937,46.39500729,47.76004449,51.52224467
ENSG00000078549,1.097961689,0,0,0,41.61765169,46.39500729,26.86502503,40.3217567
ENSG00000078589,0,0,0,0.438342114,0,0,0,1.120048797
ENSG00000078618,3564.532623,3709.105112,3650.704293,3309.921303,1066.925252,1031.396701,1053.705982,1125.649041
ENSG00000078668,2560.446659,2625.847376,2576.677188,2297.35102,1858.921775,1620.256409,1358.176265,1333.978117
ENSG00000078674,3209.342017,3241.160737,3545.33219,2862.374005,1681.1009,1488.20908,1522.351418,1570.308414
ENSG00000078687,558.3135188,574.1648781,524.1164461,522.9421421,311.5018172,253.3881167,268.6502503,271.0518089
ENSG00000078699,1206.659896,1209.095539,1562.470704,1489.924846,523.3734985,542.4647006,591.0305506,652.9884487
ENSG00000078725,31.29190813,47.36860244,9.878634586,5.698447483,2.522281921,0,2.985002781,3.360146391
ENSG00000078747,539.0991892,505.2650927,407.7680832,411.6032451,1117.370891,870.7985984,722.3706729,700.0304982
ENSG00000078795,4.391846756,3.349295122,4.39050426,13.15026342,3.783422881,3.568846715,14.9250139,5.600243986
ENSG00000078804,1456.995161,1392.8283,1199.156476,1573.209847,1283.841498,1516.759854,492.5254588,536.5033738
ENSG00000078808,3057.274323,3044.030795,2908.160259,3218.746143,205.5659765,160.5981022,283.5752642,220.649613
ENSG00000078814,31.29190813,47.84707317,34.02640802,35.50571124,44.13993361,17.84423357,35.82003337,36.96161031
ENSG00000078898,0.548980844,0.956941463,0.548813033,0.438342114,0,0,0,0
ENSG00000078900,171.8310043,122.966978,90.55415037,103.0103968,88.27986722,71.3769343,65.67006117,91.84400137
ENSG00000078902,982.6757116,1071.774439,901.1509995,1108.128864,518.3289347,549.6023941,423.8703948,421.1383477
ENSG00000078967,394.7172272,366.0301098,363.3142275,455.4374565,423.7433626,506.7762335,546.2555089,517.4625443
ENSG00000079101,84.54305005,94.73720488,90.55415037,64.87463288,15.13369152,10.70654014,14.9250139,11.20048797
ENSG00000079102,0,0,0,0,23.96167825,35.68846715,38.80503615,64.96283023
ENSG00000079112,0,0,0.548813033,0,0,0,2.985002781,0
ENSG00000079134,1515.736112,1711.968278,1918.101549,1587.675137,1049.269279,870.7985984,898.485837,903.8793793
ENSG00000079150,183.9085829,188.995939,161.3510316,169.200056,97.10785394,64.23924087,146.2651362,124.3254165
ENSG00000079156,113.6390348,104.7850902,136.6544451,151.6663715,274.9287293,239.1127299,313.425292,352.8153711
ENSG00000079215,127.3635559,119.6176829,226.6597824,187.6104248,2333.110776,1705.90873,2059.651919,2345.382181
ENSG00000079246,7382.145415,7724.909963,7956.691346,6544.886105,3875.486171,3700.894043,3480.513242,3607.677176
ENSG00000079257,3.293885067,3.827765854,1.097626065,0.438342114,1532.286267,1545.310627,1068.630995,1188.371774
ENSG00000079263,6.038789289,0.956941463,6.036943358,4.821763255,18.9171144,17.84423357,8.955008342,30.24131752
